y_true,q0.1,q0.5,q0.9
1027.2343,957.9577,1034.4728,1109.8319
1038.764,965.5169,1042.981,1119.418
1046.9398,970.9889,1048.7874,1125.7866
1045.5011,975.14905,1053.0781,1130.3907
1044.5408,978.0496,1056.0353,1133.5718
1049.0131,979.1985,1057.1433,1134.7177
1073.5697,984.5197,1062.9628,1141.2053
1081.3217,996.1248,1076.1688,1156.0916
1071.6624,998.33795,1078.7411,1158.944
1083.463,994.3791,1074.4573,1154.2316
1078.4465,996.4034,1076.7705,1156.8058
1067.9861,992.04266,1071.7023,1151.0225
1079.9667,981.7549,1059.4261,1136.8635
988.8659,981.3927,1058.4442,1135.4648
947.2797,936.3938,1006.65967,1076.8844
1066.4274,913.0628,979.05493,1045.3817
1056.523,959.654,1031.6417,1104.3208
1008.2698,948.65607,1018.5549,1089.3696
938.45526,920.5767,985.8223,1052.2377
981.1025,882.6415,942.581,1003.5444
955.3876,894.5871,955.6646,1018.0127
930.93353,873.9874,932.0586,991.333
906.0453,852.47296,907.5393,963.6657
880.1223,829.01587,880.172,932.53485
849.3674,803.7994,850.98737,899.4524
810.1996,775.80646,818.81366,863.09875
784.9852,741.9565,781.4878,821.5263
757.7398,715.1843,751.9397,788.57166
724.5934,683.39105,718.2472,754.21173
696.0871,650.46216,685.1897,727.7065
666.1711,611.75336,655.4235,703.1335
632.64996,568.75916,624.57385,676.7666
600.45715,523.6818,592.36566,650.04443
565.18604,480.88455,561.6219,623.70184
528.4836,437.48285,530.4992,597.23694
488.55377,393.5002,498.9844,570.5304
458.67477,352.74454,469.65372,545.2553
424.6323,325.61844,449.89905,527.13007
390.146,293.12793,426.43253,506.88342
355.76117,257.67923,400.72565,484.42117
321.30432,224.76949,376.72107,462.92282
286.4683,198.94966,357.93872,446.7444
253.28954,180.59023,345.05365,438.5334
834.3352,797.34686,840.04395,886.18274
829.5307,800.59125,843.5331,890.0598
831.3677,802.7771,845.7988,892.568
828.4964,808.1838,851.7145,899.20685
875.64655,812.4321,855.90356,903.7405
893.0646,839.2462,886.31573,937.9233
907.1098,851.33026,900.4469,954.00946
908.9706,861.7518,912.61584,967.8284
896.502,865.6181,917.2747,973.20123
884.53406,861.7404,913.11444,968.64886
884.8168,856.92773,907.83673,962.78436
908.1907,858.6259,910.0698,965.43866
908.16095,870.651,924.4299,981.90643
912.83276,871.4736,925.25244,982.79193
911.0145,871.60547,925.45966,982.97174
903.39667,868.7183,922.9497,980.46173
904.89044,863.8811,917.5819,974.4694
875.7461,863.8647,917.8209,974.8311
950.9301,849.33014,901.61694,956.76324
916.355,880.02014,936.82184,996.3811
724.67914,862.27136,917.5581,975.0952
759.0166,772.1696,820.7175,868.28705
894.2098,789.16266,836.7781,885.1769
977.5544,854.83356,908.97314,965.3906
970.7531,896.4486,958.06866,1021.1973
