y_true,q0.1,q0.5,q0.9
1050.0734,965.2303,1050.3772,1158.8447
1060.047,969.9858,1056.9829,1167.2423
1055.8931,973.347,1062.5756,1174.5562
1059.706,972.87885,1064.4288,1177.3918
1073.0259,973.89746,1067.4406,1181.4846
1079.3057,979.76013,1074.8236,1190.601
1073.6394,981.8154,1078.496,1195.3833
1068.557,978.56213,1077.0944,1194.2438
1065.0969,975.67255,1075.7119,1192.9525
1057.176,970.4801,1072.0951,1189.0552
1058.392,966.19305,1069.0027,1185.595
1059.2455,962.8608,1066.571,1182.8798
1057.9688,959.096,1063.6406,1179.561
1059.9283,954.30884,1059.6057,1174.9194
1077.7915,950.76385,1056.7512,1171.6805
982.38434,953.77844,1059.7721,1175.2031
996.66034,922.24963,1031.1548,1142.5548
1071.1722,923.47925,1032.5846,1143.7595
967.03265,942.4897,1049.1224,1162.4675
1062.8136,882.8842,999.34955,1115.6978
1009.6904,931.759,1037.5216,1148.6572
1130.9325,921.90326,1027.3228,1136.7836
1090.2454,975.00555,1077.6377,1195.4479
1068.3333,968.721,1071.3373,1188.3263
1040.605,965.22833,1068.567,1185.3223
1072.4106,959.23566,1063.2965,1179.287
1097.3971,974.6167,1077.5543,1195.8489
1084.5088,988.9007,1090.651,1211.1936
1123.2996,991.635,1093.5233,1214.795
1111.9249,1009.10614,1110.7084,1235.2507
1135.8674,1008.3616,1111.0194,1236.1577
1140.8605,1019.789,1123.8003,1251.7496
1141.8187,1018.4684,1124.3331,1253.1335
1136.2548,1013.82715,1121.21,1250.0637
1134.1747,1005.5727,1114.6002,1242.7186
1127.5969,992.091,1103.0894,1229.242
1126.1337,968.76495,1079.9965,1201.7239
1039.7482,899.1025,1025.5894,1156.6481
802.3285,741.2245,906.20526,1062.806
572.41376,581.3923,766.5898,928.4888
559.5076,369.74927,577.70667,772.2943
423.40414,181.42783,405.5117,615.5278
657.4629,368.7055,537.56836,700.8118
798.9652,327.6143,508.81784,680.6002
747.1331,534.0883,700.49286,847.87695
372.2763,450.40012,630.22626,795.88934
401.9909,312.88016,487.11984,658.5776
333.39133,260.07422,435.81778,592.8054
383.32657,216.46706,397.76877,542.3548
316.27658,236.6847,409.75296,545.71875
553.3585,180.78569,367.98584,499.0728
403.48724,284.57434,443.38443,565.94745
262.86383,146.40358,340.48434,461.45053
255.4572,140.32324,334.58463,450.68073
228.19893,107.52757,310.2485,423.8686
234.62573,67.13923,280.2601,390.72946
236.92114,57.793636,272.72397,380.66556
228.96236,54.42669,269.65878,375.6755
236.08717,49.258015,265.29834,369.36865
265.96973,64.14969,275.31876,377.42136
243.1416,110.04742,307.8344,408.85706
266.57037,102.54664,301.7195,400.47244
384.51108,160.19449,342.53357,439.74365
662.4627,280.27887,430.31802,531.3402
745.6912,480.84714,601.78076,716.36035
680.88196,513.0564,632.23303,743.759
384.2058,444.13263,567.44495,684.673
332.84232,299.90366,448.64966,562.46686
501.79803,329.66565,466.45795,569.0954
483.3366,346.69592,477.3625,575.4089
627.18585,305.57654,447.46866,544.1729
626.6871,357.80508,482.35037,568.7029
549.15155,335.43115,466.2346,552.0791
445.82956,285.62683,430.23328,515.5316
353.3801,184.12886,356.70715,440.2931
210.61755,155.00052,334.7337,415.3392
123.089615,42.13892,254.58533,338.86728
111.2731,-22.924847,208.34741,294.80942
98.748665,-46.661556,191.57855,279.3002
916.7073,874.537,950.5352,1037.2534
925.3382,875.6603,951.2996,1038.0841
933.2435,881.8673,957.23785,1045.0537
940.04645,889.2756,964.6743,1053.8856
946.2033,896.95135,972.6007,1063.3589
952.0656,890.4619,966.70966,1056.8032
958.4544,895.6948,971.74023,1062.9263
973.8969,904.45605,980.7603,1073.8159
1057.465,919.31696,995.95,1091.9645
1034.7314,953.5157,1031.2369,1134.0575
1055.7661,960.04346,1040.2938,1145.6136
1082.166,973.34955,1055.9648,1164.8617
1099.8752,986.29254,1071.792,1184.4453
1087.7065,996.6637,1085.2783,1201.3333
1088.2004,998.7957,1090.3971,1208.2412
1082.6267,1000.581,1094.6869,1213.9775
1084.5873,1000.2961,1096.283,1216.3832
1121.3289,1001.6711,1099.2615,1220.3359
1115.9683,1011.68304,1110.5485,1234.1149
1108.5684,1012.2467,1112.9698,1237.5281
1101.6727,1010.10944,1112.6163,1237.5677
1109.6907,1005.3874,1109.45,1234.2292
1103.6913,1006.19775,1111.1993,1236.5258
1096.4761,1003.154,1109.1013,1234.2584
1102.1594,1001.0621,1107.7191,1232.743
1094.2012,1002.8786,1109.743,1235.1398
1127.0554,1000.1928,1107.3965,1232.4379
1141.1516,1012.18744,1118.9451,1245.9574
1127.2507,1016.2638,1123.2697,1251.3162
1124.3231,1008.5668,1117.0321,1244.4816
1125.8362,1006.8625,1116.6465,1244.3137
1120.7876,1005.9913,1116.6576,1244.5139
1128.7263,1004.0082,1115.0673,1242.7585
1125.2592,1014.34094,1124.664,1253.8162
1134.3997,1016.104,1126.231,1255.6664
1144.3134,1021.6573,1131.4713,1261.8335
1145.8517,1026.1486,1135.846,1267.1014
1148.6832,1025.5503,1135.5776,1267.0709
1146.2582,1028.5491,1138.8706,1271.163
1148.0237,1031.8821,1142.4813,1275.5137
1148.3018,1031.3146,1142.5363,1275.8583
1115.4954,1031.9038,1143.9028,1277.6963
1175.1028,1034.2771,1147.0735,1281.3624
1170.1022,1043.1127,1155.7872,1291.6825
1167.4979,1036.7654,1149.998,1285.1193
1165.7847,1033.437,1146.3545,1280.8595
1174.8945,1026.9387,1140.4447,1273.9883
1164.3024,1023.9208,1137.9955,1271.0958
1166.4213,1010.22565,1125.6119,1256.6072
1170.6012,997.4441,1113.8173,1242.6844
655.1977,979.4994,1096.903,1222.7778
860.93304,576.51447,783.7084,960.69226
1119.8994,925.14655,1066.767,1190.911
1154.6085,961.06775,1093.3622,1219.9296
1168.749,964.16016,1089.4357,1214.5809
851.9677,941.43335,1069.6868,1198.4663
714.9856,805.5195,952.3756,1079.8385
965.1755,754.7128,909.4049,1038.771
901.87555,750.63934,910.3429,1051.1382
851.0284,841.8791,964.81274,1073.0552
987.4641,769.93365,903.28357,1011.2294
1098.7117,822.5145,950.1469,1065.2037
763.18317,859.3689,978.11926,1091.6417
649.21063,709.4933,846.70667,957.64136
931.4787,724.0241,863.7931,974.9558
1107.7877,789.89685,927.9489,1038.1438
1111.8002,883.3004,1008.4578,1121.8337
1072.209,835.09686,970.1314,1094.6002
795.2831,754.99713,905.2581,1041.365
570.7112,555.82605,726.9096,878.08344
811.7886,505.92715,669.8751,818.3928
574.0708,553.51465,714.7807,856.9872
458.2816,530.6992,682.2399,818.5869
756.7538,503.4298,657.24335,797.6827
951.53485,634.1649,780.8706,904.3582
909.9819,741.079,880.56866,992.60034
871.89935,704.7708,845.6902,960.70776
830.7121,680.9083,814.2702,924.73267
696.3343,644.5304,769.46967,876.01227
627.37714,578.2125,697.0711,803.631
776.78595,550.34576,660.47296,761.92914
710.4919,606.1308,702.28564,787.94324
697.34406,561.5695,656.4653,744.8357
665.84326,509.1768,603.34784,695.2884
499.4994,472.42148,568.87775,658.1751
393.9435,357.66293,485.76492,581.72003
593.81323,357.53162,484.19226,576.4179
556.18317,408.60294,519.1997,606.1696
530.0348,374.91125,495.26404,583.0112
502.74527,341.3126,470.89575,558.00635
476.98386,307.6982,446.0799,531.0967
439.68588,280.01352,425.51248,508.47787
401.06924,246.45578,401.1184,483.4006
364.17764,212.91464,376.85266,458.85068
231.38089,181.39244,354.0721,435.9166
294.7122,106.77528,300.88885,384.22144
1005.76355,912.2816,979.43414,1069.8993
992.4531,916.21814,985.06134,1077.0968
989.20953,915.19653,985.0043,1077.3695
999.82556,914.81165,985.0999,1077.6394
1009.7109,916.15375,987.14307,1080.249
962.3567,919.1693,990.9415,1084.9604
881.3711,906.9593,978.75146,1070.5559
950.3872,882.95197,952.9749,1039.6495
1011.7521,898.36615,966.84247,1055.5581
1018.85095,922.9592,992.15814,1085.7264
1029.3317,936.31586,1007.5188,1104.5061
1025.2595,947.1613,1020.6275,1120.659
1049.4485,952.37317,1027.9645,1129.9125
1057.6335,962.6152,1040.2981,1145.0471
1054.7506,969.7019,1049.8036,1156.9207
1046.5065,969.82404,1052.1074,1160.1862
1055.2023,968.5384,1052.4058,1160.8938
1070.6561,957.3484,1043.3395,1150.8372
1092.9009,955.596,1042.2336,1149.7604
1082.0193,953.8058,1041.2375,1148.8832
969.5631,941.9475,1029.7511,1135.3912
864.40717,877.10406,969.6241,1071.3296
966.4361,808.1172,907.57574,1009.8686
892.60986,892.6158,972.5442,1065.682
857.0565,870.6182,948.4989,1036.9517
894.50946,856.4992,931.64594,1016.3951
1018.502,858.56525,931.65393,1016.0215
1000.2042,912.1499,984.2469,1078.074
1024.0807,919.2059,991.95514,1087.6793
1117.0656,925.7655,999.422,1097.0305
1127.7965,975.93005,1050.2891,1157.2554
1147.4202,992.3625,1070.5233,1182.1782
1088.7645,1003.5094,1085.9844,1201.5911
988.95337,989.4048,1075.2776,1189.7151
944.3308,953.0019,1040.5304,1148.9801
913.9988,934.7574,1021.3968,1125.924
1124.9833,927.53754,1011.78546,1113.8049
1169.7517,992.94745,1076.2588,1189.5944
1162.8243,1019.5745,1106.3585,1226.2294
1138.0131,1028.6865,1119.7963,1243.3064
1147.9802,1027.9619,1122.5156,1247.4268
1165.8245,1031.5846,1128.4144,1255.0107
1177.818,1036.484,1135.399,1263.8479
1180.4059,1041.7372,1142.5535,1272.7517
1150.7919,1042.6993,1145.0681,1276.1367
1159.9615,1033.3444,1137.1433,1267.1257
1151.5691,1032.5308,1137.256,1267.4158
1180.9497,1029.9614,1135.1472,1264.9465
1182.7976,1037.1458,1142.3275,1273.4126
1173.8628,1035.8857,1142.0968,1273.3948
1164.715,1032.0408,1138.8827,1269.772
1146.8419,1027.3551,1134.7792,1264.961
1144.716,1019.07166,1126.867,1255.5264
1143.5731,1017.12164,1124.6302,1252.4653
1134.356,1010.1128,1116.9763,1243.1318
1126.3169,1002.6595,1108.932,1233.3241
1107.7484,994.9795,1100.2943,1222.7694
1096.7522,985.34326,1089.6062,1209.7653
1090.2358,979.10767,1082.5739,1201.0085
1087.5007,971.87213,1074.5338,1191.0474
1064.9166,963.7726,1065.1733,1179.5809
1051.8517,950.6994,1050.686,1161.9943
1042.7361,939.7581,1038.2178,1146.6599
1028.9062,929.03424,1025.1034,1130.402
1007.35205,914.8993,1007.75385,1109.1053
991.3312,898.468,988.00824,1084.9723
973.25256,882.801,969.6134,1062.5465
956.0543,868.11566,952.84393,1042.1189
928.19934,853.15485,935.9896,1021.63196
934.9798,831.9515,913.2906,994.38824
917.0906,829.75916,909.1847,988.8945
814.09436,816.48175,893.7737,970.10956
816.29333,779.4376,855.7831,926.7439
855.3487,771.0014,843.5439,909.3883
828.74695,768.712,837.88837,901.672
803.2342,748.54364,815.4774,874.5543
778.208,719.9462,785.5965,839.6495
767.9252,694.5599,756.3931,807.2341
683.7566,666.3912,725.04553,775.7396
706.3003,592.2986,654.86334,714.7407
693.56976,568.3008,628.43365,684.6486
529.1351,535.4871,602.4904,658.2848
576.8112,472.573,561.31195,632.40784
506.58398,430.18683,529.39154,596.08673
586.2613,407.5116,514.14087,585.1282
389.10034,416.89612,519.3495,585.2973
376.39175,257.031,408.29547,487.55884
511.2442,233.29984,390.90186,470.22037
464.34357,290.78128,431.33447,508.23007
386.94293,266.9478,414.69965,493.29398
407.48822,219.64926,381.51126,463.0433
400.81824,205.18112,370.96185,452.24545
372.12622,187.98009,358.5276,439.6931
338.69583,161.84445,339.70276,420.81198
182.67264,133.7741,319.51782,400.6848
181.10104,39.18499,251.6866,333.1797
981.9783,899.43225,966.2857,1054.2046
992.90076,905.6097,972.8773,1062.1763
969.0743,913.919,981.87683,1073.1145
993.56305,914.621,982.9597,1074.593
1037.002,924.66364,993.75226,1087.6461
1056.3468,942.2484,1012.5767,1110.3391
1056.3353,954.71234,1027.0663,1128.0782
1028.7158,958.7932,1033.1581,1135.8575
1010.243,955.07935,1030.5945,1133.2094
1031.7231,950.63464,1026.597,1128.655
1046.2699,957.71124,1034.144,1137.7314
1060.7028,965.7795,1043.2081,1148.723
1065.9362,972.60046,1051.5913,1159.1414
1070.4697,978.25903,1058.7329,1168.065
1087.1177,983.8717,1066.0818,1177.2185
1082.1792,990.6853,1074.7754,1188.0449
1083.6774,991.1846,1077.0408,1191.176
1067.1543,992.3294,1079.6575,1194.6381
1063.9614,987.30273,1075.9706,1190.6355
1086.3707,985.28314,1074.6262,1189.1888
1088.312,990.8493,1080.7246,1196.5192
1078.509,993.4358,1084.1257,1200.7592
1079.7242,990.6543,1082.3212,1198.8527
1092.288,989.91406,1082.062,1198.7506
1112.4849,993.5562,1086.4188,1204.1129
1113.9012,1001.1576,1095.0892,1214.6311
1088.038,1002.03705,1097.4614,1217.879
1084.0043,993.2486,1090.324,1209.858
1104.7388,992.19366,1089.874,1209.3713
1101.673,999.07294,1096.7994,1217.5789
1109.1625,999.31494,1097.6268,1218.7401
1097.699,1002.6952,1101.5652,1223.5697
1107.3998,1001.0055,1100.6202,1222.6656
1127.9125,1005.6304,1105.8032,1228.9515
1143.3904,1014.12286,1114.863,1239.8318
1140.3105,1021.80396,1123.3389,1250.189
1133.7119,1023.82965,1126.8457,1254.8347
1129.963,1024.8373,1129.3201,1258.1047
1146.657,1024.7632,1130.59,1259.841
1159.091,1024.9508,1132.0985,1262.1238
1146.1378,1031.8684,1139.7194,1271.524
1141.6715,1041.0583,1147.3274,1279.7021
1154.4457,1027.2076,1134.0924,1263.7286
1170.138,1018.96454,1126.8015,1255.4355
1161.7842,1014.7588,1123.5876,1252.1681
1139.3795,1008.01935,1116.6085,1243.7465
1124.0839,1002.13184,1109.0883,1233.9191
1086.5377,1015.7533,1121.6985,1248.302
1103.4427,990.5955,1097.611,1220.1309
1128.636,981.9146,1088.6246,1209.505
1129.1975,997.902,1102.9985,1226.208
1125.8174,1000.77124,1105.68,1229.3993
1127.6782,1002.4432,1107.6455,1231.6932
1115.6702,1002.9542,1107.8973,1231.9613
1113.1078,998.93384,1103.6824,1226.889
1106.252,997.48755,1101.7792,1224.5208
1097.0426,995.8903,1099.6887,1221.9257
1088.9741,993.6793,1097.1755,1218.8528
1082.4298,991.1828,1094.6102,1215.6786
1075.895,986.607,1089.6582,1209.652
1073.2286,982.9526,1085.1426,1203.954
1065.0973,978.42816,1079.3895,1196.7849
1062.7223,971.0315,1070.5464,1185.9529
1057.1034,966.0115,1064.298,1178.1511
1035.6305,957.90106,1054.9099,1166.6492
1022.0725,936.45636,1032.7075,1140.0767
1030.0255,926.42255,1021.5262,1126.3633
1057.289,910.73737,1004.0116,1105.1582
1047.1863,898.7022,991.092,1089.4702
1036.6484,855.81946,951.5183,1048.6652
933.50995,767.6628,879.2703,985.4433
466.99536,590.5382,738.51587,869.1855
436.3759,379.63223,541.90137,699.5837
427.14053,389.97757,544.76404,695.11676
637.5313,455.57733,602.8736,741.84283
795.3345,517.72174,665.7523,800.0088
790.77966,537.3053,684.21704,816.2526
814.994,508.92078,654.3185,787.7562
753.703,512.06,652.8023,782.3705
507.70532,463.85794,603.7072,736.3931
289.36804,290.86768,450.5129,586.8407
312.7797,249.6546,417.7543,547.6955
280.30508,252.18645,417.72668,542.3276
328.9667,226.31816,397.9658,519.00885
549.0006,275.74988,431.96732,548.65045
664.7991,380.8609,514.21155,631.3078
518.70184,457.96408,582.083,702.05347
559.6799,361.0212,495.74307,610.2159
521.1318,372.90527,501.4694,608.8944
503.3467,355.11395,485.48056,588.72534
487.868,329.15714,465.47147,564.7393
423.72757,303.88293,446.00464,540.79956
414.614,255.15784,409.9001,501.01083
363.15863,231.04149,391.26746,478.18478
306.06314,192.657,362.90668,447.3939
268.28616,150.37456,332.07397,415.32898
1001.23083,854.32544,923.80597,1004.18335
1028.31,885.24677,955.8579,1042.654
1035.6183,907.9311,980.5405,1072.8027
865.15875,922.4347,997.1659,1093.2333
1053.7556,901.3114,977.935,1070.7477
1045.9852,944.1539,1021.7772,1122.7875
1058.4735,950.3982,1029.6814,1132.8136
1083.4406,960.42285,1041.6001,1147.473
1078.0173,971.9608,1055.6328,1164.7354
1087.7311,975.13727,1061.3306,1172.1476
1085.8848,979.77094,1068.3281,1181.0353
1086.7953,980.99725,1071.6625,1185.5546
1093.2366,982.9802,1075.4957,1190.5797
1086.75,986.889,1081.1039,1197.713
1087.5184,986.60925,1082.6951,1200.1404
1111.4299,988.1133,1085.8167,1204.33
1099.1489,994.02496,1093.455,1213.9844
1090.895,976.89087,1078.2509,1196.6335
1127.9789,958.72473,1061.699,1177.4736
1148.7753,999.46967,1101.6274,1224.9126
1126.6836,1002.9393,1106.8992,1232.1877
1146.164,990.61224,1097.7722,1222.3866
1076.0676,969.5624,1083.4037,1211.1583
1022.978,948.47064,1058.6721,1176.7074
900.5982,822.6136,972.6527,1120.3198
768.24524,753.379,900.49744,1033.654
663.57104,623.8388,790.10345,932.13226
633.1975,483.88748,663.9073,827.06537
598.44885,425.4245,596.34814,756.49097
647.03326,414.3448,571.0553,720.58575
659.9956,453.2172,598.75366,736.06104
612.7305,477.40253,618.44867,750.24384
564.1225,420.01025,559.94794,695.6567
552.8829,386.4785,523.03406,649.6648
512.8462,391.0696,521.9126,639.8067
505.64728,363.78745,497.1149,607.5985
512.0083,365.45648,496.0559,600.68256
533.629,383.21524,509.0084,610.34424
565.86334,421.4233,539.9175,641.5782
611.3968,487.18124,603.0677,713.9276
633.1197,548.7695,669.0581,778.56775
664.4468,603.09393,725.2835,832.0174
801.53827,679.5576,800.7329,900.499
910.29474,789.6548,908.33765,999.9608
916.2883,823.7346,946.1401,1043.6714
1095.7194,871.0077,989.0839,1093.2708
892.62115,898.4573,1012.2239,1119.8135
979.4902,871.0089,985.4635,1089.4222
1139.6825,930.23816,1038.2549,1149.4114
1128.6641,942.42566,1049.391,1163.2552
1118.1232,956.90894,1065.5502,1183.7552
1113.9484,952.1606,1062.8564,1181.1038
911.988,913.008,1033.8226,1156.9667
1100.951,908.1715,1023.65045,1137.5295
1067.19,944.6272,1057.0686,1173.8076
1072.9457,937.4849,1049.3043,1164.8093
1036.918,938.6934,1050.2844,1165.6727
1109.1283,910.7977,1026.9071,1143.2483
1098.3438,939.8833,1050.5657,1165.4408
1090.643,934.92804,1044.8198,1158.4395
1082.8167,927.1333,1037.9384,1151.3585
1075.152,917.09753,1028.7415,1142.0251
980.79474,903.405,1016.73065,1130.3445
962.8458,841.8662,962.7449,1076.1586
1004.1332,835.2638,954.61383,1065.0431
958.072,882.4154,987.35254,1087.9628
1001.5269,849.1777,957.424,1058.9894
1036.0923,883.83484,985.62964,1085.026
867.91345,887.52094,988.5227,1088.4624
808.8568,837.70184,944.72125,1044.392
939.49554,810.1527,919.5213,1015.2654
938.43713,834.6147,937.13214,1030.6576
924.85376,826.495,926.7062,1018.5882
913.6736,811.72754,911.79376,1002.68146
857.90894,784.71216,887.2184,978.8423
832.87494,714.428,827.61066,925.27313
843.75244,693.4412,804.8661,899.45465
770.1375,678.88586,787.10223,879.1418
668.9461,627.1901,737.0652,832.3757
712.1773,586.04877,694.377,791.4435
684.0093,582.9092,685.37317,777.8996
503.68814,550.7074,651.81226,745.75586
697.6729,477.2392,582.739,686.61163
708.19476,557.89307,651.0128,737.60156
642.2787,560.7012,654.7593,742.1595
626.53076,498.2116,597.44794,694.55023
580.6326,463.05463,565.8118,662.75006
548.3529,419.4207,531.481,626.772
494.7006,390.93744,508.29004,600.2769
453.7693,348.73245,477.13184,566.82935
418.7042,313.99594,451.2155,538.15845
408.2737,278.69797,425.07968,509.8149
396.5178,254.50975,407.088,490.1293
372.5452,236.00934,393.44693,475.67844
334.807,206.10269,371.8486,454.0485
312.58594,169.91748,345.86707,428.4928
473.952,431.13718,537.3089,623.88794
404.54712,347.1306,475.918,565.4506
392.11578,302.53513,442.66614,529.51733
415.01086,292.30673,433.99286,517.12524
459.55594,313.06113,448.46353,530.45355
441.3862,345.18213,472.0002,555.3907
410.33994,312.94513,449.78458,536.3849
369.97678,274.28607,421.95523,508.6038
339.5479,237.16219,394.68134,479.64233
340.55585,218.00981,380.35968,463.8426
384.91263,230.30434,389.17966,473.0118
408.4948,284.45477,428.91876,515.7652
424.66626,315.51984,452.66507,544.2951
482.74252,332.59348,467.64755,564.28644
561.8637,390.57648,518.31647,622.23846
582.16766,450.0622,568.6569,677.8086
520.2862,449.44098,567.37036,677.5676
461.9953,393.10162,519.7295,627.73737
394.40106,336.2257,472.4313,575.16034
346.96558,277.7783,427.39386,523.6717
362.3505,257.94562,410.87204,500.14874
493.8328,306.0862,444.47458,531.01575
591.79517,468.44177,579.82477,680.54
573.883,511.28354,618.22095,719.77216
550.9315,499.68762,608.2644,712.3985
591.20593,500.69733,606.32935,708.2001
688.1029,539.3795,632.8688,721.39874
765.792,622.0195,695.9767,761.60547
838.2549,698.3085,763.2834,815.442
780.4414,729.45337,796.8559,853.6062
672.3891,731.5234,797.7884,854.5451
715.9944,698.85925,761.2292,814.05
893.9727,708.07465,765.3845,814.46375
905.95966,736.9372,796.22375,850.51044
854.73676,725.41486,793.46344,856.46796
638.15625,678.2402,761.0614,836.84674
518.4996,481.61847,595.8515,707.2298
488.70917,376.74844,511.94214,640.92346
446.76376,315.8649,461.49603,579.4536
399.32077,281.20587,432.80222,539.11163
373.89572,241.49251,401.39096,498.62418
345.81924,225.88791,388.01898,478.38104
328.1236,208.53,374.60178,462.11887
354.1362,200.76765,368.78625,455.8351
388.97046,233.11565,392.50742,481.43304
399.308,279.46353,427.15897,520.7431
365.82068,295.77576,440.52957,539.65497
379.5558,258.5783,414.79007,517.29724
445.3442,276.18985,427.63934,530.8879
468.00726,329.93683,471.53568,579.71
501.19763,338.70377,479.96594,591.9058
364.304,344.6932,484.89276,597.9937
275.30936,222.65503,392.47534,505.99594
231.98196,133.75536,326.4674,433.31375
213.58374,93.645004,295.43417,395.18326
203.75838,74.327156,280.78036,378.25497
203.56752,59.99999,270.5585,368.5692
208.01865,51.206474,264.61084,364.10684
202.64243,45.082134,260.7043,362.03857
203.92265,30.746939,250.76443,353.4196
193.11346,22.692446,245.19609,348.67294
153.16006,5.776567,233.19608,337.24023
128.84653,-30.173326,207.2664,310.9812
110.43904,-52.318233,191.12048,294.07132
113.52693,-68.30363,179.57213,282.3552
145.62285,-69.55632,178.76332,281.91074
165.26439,-50.116318,193.10117,297.58893
149.34094,-35.253944,204.33426,310.80765
144.42679,-45.095898,197.55988,305.08252
151.27737,-48.60822,195.05266,302.65228
153.96935,-42.97616,199.19165,307.14233
157.1677,-39.41931,201.92761,310.53293
151.30782,-35.325893,205.03986,314.26358
138.66081,-37.917526,203.2749,312.84186
128.73312,-45.48769,197.79227,307.20447
144.69595,-50.33248,194.205,303.25034
182.68251,-36.145615,204.45537,313.73694
218.42908,-2.7223616,228.95189,339.98462
232.3223,30.180191,253.35799,367.10452
214.67215,38.29668,259.70282,375.17072
158.22667,14.280333,242.16599,356.51022
128.23549,-34.96016,205.73271,316.2947
152.6855,-57.834778,188.1829,294.90012
191.49794,-45.39312,196.71713,302.06906
191.13127,-21.39492,214.13524,320.13144
167.5501,-27.84878,209.61688,316.0106
116.17591,-52.411446,191.65736,296.92993
98.57898,-90.3849,163.85039,267.28217
85.24764,-108.158035,150.6163,252.41176
85.54758,-120.631744,141.42673,242.41255
116.79208,-124.33521,138.62305,239.09998
176.26439,-110.20231,148.72456,249.01624
174.05208,-73.62208,175.18213,276.12692
141.90057,-61.739613,183.89842,285.5725
141.7412,-67.81647,179.44894,280.9
155.60245,-55.580097,188.08278,289.0364
802.1437,693.7662,732.61536,770.9328
775.0811,705.3915,744.38745,784.7205
782.93384,708.8031,747.42163,788.2274
798.4537,716.844,756.0743,798.5996
811.2163,727.8449,768.25757,813.2298
803.98596,738.6905,780.3907,827.8553
806.0077,745.074,787.9517,837.095
819.66974,752.4781,796.75146,847.8333
835.4584,759.1001,805.2343,858.31775
831.1782,764.9322,813.35406,868.4418
828.1226,767.1808,817.87756,874.2899
816.61414,766.7262,819.1382,876.17786
846.15283,761.65814,814.8924,871.40875
813.7227,761.94586,815.9509,872.9506
838.0648,752.45935,811.8997,869.2484
832.4825,751.66254,811.375,868.5624
793.44165,739.24176,798.49963,853.30865
737.14667,724.4518,783.8784,836.25415
791.85254,701.377,760.21136,810.1431
840.3565,710.8836,765.459,813.5342
729.72437,721.6183,772.5982,820.8966
707.6353,697.3815,749.182,793.9135
763.34875,691.6225,742.6712,786.2937
797.26434,707.40753,759.0639,805.2856
752.2971,726.46515,777.02997,825.95386
816.0785,724.1957,774.79663,823.37964
811.80707,747.3078,798.04395,850.6571
832.139,759.19824,811.1673,866.39984
848.4835,768.08136,822.36566,880.20416
779.82764,772.8778,828.93243,888.40656
820.13116,754.3921,812.2961,869.418
826.6476,752.4088,810.7888,867.64294
854.4271,745.8783,805.7994,862.4101
707.3642,706.17944,778.80334,846.6628
573.4361,553.79205,650.6121,742.24066
549.3913,447.25256,560.70593,674.2661
572.0637,392.2387,515.01624,621.37317
547.10114,402.7664,518.4862,612.48834
453.80704,387.98615,504.3464,590.4531
443.17346,324.63364,458.05142,542.61993
465.47842,317.68732,451.39392,530.9873
484.4508,345.25302,470.49554,547.90607
475.94305,363.91943,484.27734,562.86456
464.28384,351.65164,476.08133,556.76465
424.77673,341.0051,468.57404,549.849
406.7352,311.35223,447.2545,528.77264
423.9395,300.49725,439.16318,520.0181
454.69852,324.78375,456.69113,537.9814
463.9696,352.05698,476.88867,560.0461
466.19943,349.78445,476.10748,561.9209
437.38297,339.04977,468.82205,555.9507
418.2214,307.80887,446.5039,534.2209
405.139,276.98776,423.8153,509.87012
357.59503,255.97508,407.98224,491.73465
300.28018,207.1701,372.41745,454.7801
307.8354,154.28983,333.88184,414.83273
312.95068,153.1007,332.92047,413.9286
292.54572,151.26611,332.0394,414.8346
266.5968,129.3446,316.69232,401.0954
290.87988,105.17716,299.48804,384.65692
310.34155,126.741776,315.22232,401.42267
339.3033,153.02403,334.53256,422.3394
403.12604,194.31595,364.62396,453.93298
479.70578,278.73285,425.97253,517.4731
507.06677,370.81903,500.31906,599.7626
527.83997,388.28854,515.9349,618.936
536.462,399.51367,524.12036,626.21875
589.7395,403.1859,524.7591,623.8873
523.57996,432.26907,545.5407,640.8784
510.2363,392.28458,512.0121,604.97876
523.77795,381.79648,501.8036,590.3507
523.69806,392.5449,508.01965,591.8909
553.9173,393.90363,507.66327,588.6529
502.4943,413.47086,521.702,600.55676
449.39545,370.1994,489.24454,567.9812
438.0941,337.08057,464.94785,542.62787
454.23477,342.02234,467.6699,543.00244
444.73605,366.62613,485.05927,559.532
507.86005,375.324,491.69388,567.5856
494.70142,445.85925,546.4753,624.7484
540.398,455.2448,554.43066,635.5552
785.01074,502.4334,590.9421,671.3421
769.9442,631.0371,707.0385,774.5313
699.6413,618.20825,699.244,772.37335
634.8018,550.9528,637.1894,720.5508
528.33734,491.02307,583.70264,670.85895
540.85205,413.16583,524.2585,612.5705
434.39618,390.6053,505.4007,587.367
571.1593,321.8253,455.30008,536.44305
506.15222,405.487,512.4107,582.86725
488.31107,339.37762,465.90414,540.0524
317.04,308.40625,443.02112,515.5284
275.76285,168.55136,343.103,418.50827
273.54483,122.904335,309.66965,383.9932
235.78166,93.1863,288.96405,366.155
213.83086,50.27867,258.8856,339.08267
671.7571,620.84845,660.17236,696.5903
672.09393,645.0677,681.9336,716.8196
673.57153,656.5233,692.24146,725.3803
791.47473,666.00653,700.76514,733.0289
855.93805,713.6822,752.7226,794.3424
816.37103,756.9991,799.7671,850.7308
820.42456,761.88617,805.31244,857.54224
853.1881,770.58044,814.5506,868.68243
854.29004,787.0976,832.56604,890.441
858.30774,793.409,840.52045,900.3822
