y_true,q0.1,q0.5,q0.9
1046.9397781140615,919.8414431974944,1017.4917405293158,1115.4050860873372
1045.5010060041143,923.5758903501549,1021.3728568250913,1121.6622121285463
1044.5407011755265,926.5548207490668,1023.9243018104473,1125.856666162476
1049.013049485936,928.5619458144472,1025.242749036076,1128.3974145748518
1073.5696220969326,928.7456625330458,1025.7352635502134,1129.6193931062162
1081.321710632852,930.7495832838167,1030.6605172532838,1136.5497818604872
1071.6623470139048,931.9845589382572,1034.2453663764118,1143.1392821327725
1083.4629512276852,930.7690639563059,1033.3650415397963,1144.351775503941
1078.4465681497538,931.6827682610575,1033.7330804021813,1147.382819003978
1067.9860830733935,930.2557943730396,1031.1886984569037,1147.5157717506183
1079.9665899355368,927.0255331676956,1027.7487055125225,1146.4770464029878
988.8659051208369,924.3875860170414,1024.699813569353,1146.0388515018858
947.279707797866,907.5890775948952,1005.3413006273238,1126.469455500964
1066.4273696943892,891.6846616959185,989.8573564784346,1111.5153210793535
1056.5229146498446,890.0298809529638,992.608731328405,1122.4147160561197
1008.2697802997445,877.097709946077,981.4053631098739,1117.9228387715377
938.4552205501467,859.51633462665,962.4731179870403,1100.1171411990665
981.1024247161962,841.1327751077473,942.4302168680813,1077.6778405401865
955.3875890320793,831.510609941638,934.1653185184136,1069.3259923478981
930.9335051355621,809.2414804067121,914.6027396938468,1046.5005457627644
906.0452155692732,790.6093728367381,896.4797929181207,1027.9273911369678
880.1223302340309,768.9441467285342,875.3378833692968,1005.0123452746541
849.3673560758518,740.134457936343,846.9726423605842,975.0748686284221
810.1995436059976,708.0479139079588,812.9059686137916,939.5268959279082
784.9852338615469,675.4678999572291,778.7597396776446,900.4150561865619
757.7398029406704,641.1788858618913,746.6208379015957,863.3662059461901
724.5933729416504,605.5327915354223,711.2361610769309,824.2309988999002
696.0870834115151,570.0281583338194,672.2044381191329,776.6265846187827
666.1710807917033,541.4517803627735,641.7428855807264,741.1008028799639
632.6499556121686,506.1838262415455,607.3548905281895,706.0263765074466
600.4571971866159,464.744893234653,569.7409224482633,667.384971715298
565.1860701885164,423.3930740021956,533.4389632600357,626.4376847578578
528.4835946517486,399.1660674196238,511.06266359382386,604.8316458905213
488.55379806608386,373.38864199591376,484.0383308663465,581.5446409645026
458.6748031608964,343.82360887320726,459.1221704096913,562.0015737235215
424.6322826468318,315.31697547250536,433.42294628104366,539.8583283932387
390.1460118161183,286.25877017434567,405.6028851995794,516.2250580743088
355.7611961340566,262.83424339517495,382.42002266327347,497.09583980487866
321.3043341809341,245.62677644880227,366.10421454321136,481.6038502117524
286.4682827418924,230.4933644402539,355.0963791548471,471.4679886417922
253.28952540707635,223.29362858122647,350.3979316346289,467.5824246259283
834.3352114861733,747.8444657291653,803.1678306460121,855.5683296957146
829.5306553336848,749.119314866248,804.788392291215,856.3414824581739
831.3676334146253,751.6080585821252,807.246144053893,858.1902379836747
828.4963944505198,756.7176016948113,812.6001800321509,865.1814316744108
875.6465004534055,760.4597442220154,816.7046788812131,871.100962510495
893.0645381343514,775.9808668515007,832.8442401099956,890.2056754751534
907.1097364109031,785.2418541386901,844.3381435072703,901.7316370774791
908.970596319156,792.3728284229295,852.9600646221187,910.6638034536619
896.5019464735038,794.339559344857,856.1390227935738,915.0471163495214
884.5340724242309,791.1481090569202,853.5900516901861,915.0720722564611
884.8167502078395,788.8548896160264,853.5266157433593,915.9326223056698
908.1906911978808,791.7974368650715,858.1124033747036,921.9425999133299
908.1609493654241,801.973282405942,868.5311337792433,934.3815947520385
912.8327120173205,803.8015595541393,871.8370617284322,938.8834885840984
911.0145383789052,806.9178590722108,875.9251711913853,944.3684240025021
903.3966537861884,804.9269894798691,875.0315671694028,942.194798017958
904.8904222049366,802.3989231278474,871.9825011968576,937.445471917955
875.7460065085568,802.4838564161358,871.8462753039569,936.2329013181782
950.9300776414943,787.4577151148735,856.7177860805925,921.4935487856379
916.354934528165,813.0617371808867,885.3252261251814,953.378352117559
724.6791205941636,797.1322676179195,867.2396791827239,931.3260713832835
